body,promotional
"Hi Jenna,

I hope you’re doing well! It's been a while since we last caught up, and I’d love to hear everything that’s been going on with you.

How about grabbing coffee next week? I’m free Wednesday or Thursday afternoon if that works for you. Let me know what you think!

Looking forward to it!

Best,
Megan",False
"Hey Julia,

I hope this email finds you well! It’s been a while since we last caught up. Do you have any time next week to grab coffee? I’d love to hear about what you’ve been up to lately and share some updates from my side as well.

Let me know when you’re free!

Best,
Sarah",False
"Hey Jessica,

I hope this message finds you well! It’s been a while since we caught up, and I was thinking we should get together soon. How does next Friday sound? Maybe we can grab some coffee or lunch and just chat. I really miss our talks and would love to hear what you’ve been up to lately.

Let me know if that works for you!

Take care,
Michael",False
"Hey Sarah,

I hope you’re doing well! It feels like ages since we last caught up. I was wondering if you’d like to grab coffee sometime next week? I’d love to hear about what you’ve been up to and share some updates on my end too.

How does Thursday afternoon sound? Let me know what works for you!

Take care,
Tom",False
"Hey Sarah,

I hope you’re doing well! It’s been ages since we last caught up. How about getting together for coffee next week? I’d love to hear all about your new job and share some updates from my end as well.

Let me know what day works for you!

Take care,
Rachel",False
"Hey Sarah,

Hope you’re doing well! It’s been a while since we caught up, and I’d love to hear what’s new with you. How about grabbing a coffee next week? I’m free on Wednesday or Thursday afternoon if that works for you.

Let me know! Looking forward to it.

Best,
Jake",False
"Hey Sarah,

I hope you’re doing well! It’s been a while since we last caught up, and I’d love to hear all about what you’ve been up to. How about grabbing coffee next week? Let me know what day works for you.

Looking forward to it!

Best,
Emily",False
"Hey Sarah,

I hope you’re doing well! It’s been way too long since we last caught up. How about grabbing coffee this weekend? I’d love to hear what you’ve been up to and share some updates from my side too.

Let me know what time works for you!

Cheers,
Mike",False
"Hey Sarah,

I hope you’re doing well! It feels like ages since we last caught up, and I’d love to hear what you’ve been up to. How does a coffee date next week sound? I’m free Tuesday and Thursday afternoons if that works for you.

Let me know what your schedule looks like!

Looking forward to it!

Best,
Emily",False
"Hey Jenna,

I hope you’re doing well! It’s been a while since we last hung out, and I’d love to catch up. How about we grab coffee this Saturday afternoon? I’d love to hear about what you’ve been up to.

Let me know if that works for you!

Best,
Tom",False
"Hey Sarah,

I hope you're doing well! It’s been a while since we last caught up. How about we grab lunch together this week? I’d love to hear all about your recent trip and share some updates from my side too.

Let me know what day works best for you!

Looking forward to it!

Best,
Mike",False
"Hey Sarah,

I hope you're doing well! It's been ages since we last caught up. How about grabbing lunch next week? I’d love to hear what you’ve been up to and share some updates on my end as well.

Let me know what day works for you! Looking forward to it.

Best,
Jess",False
"Hey Sarah,

I hope you’re doing well! It’s been ages since we last caught up, and I was thinking we should plan a little get together. How does next Saturday sound for a coffee? I’d love to hear all about what you’ve been up to lately.

Let me know if that works for you. Looking forward to it!

Take care,
Mike",False
"Hey Jessica,

I hope you’ve been doing well! It’s been a while since we last caught up, and I’d love to hear all about what’s new in your life.

How about grabbing coffee next weekend? I’m free Saturday afternoon if that works for you. I miss our chats and need some updates on your latest adventures!

Let me know what you think!

Take care,
Emily",False
